"","Rental_ID","Rent_Price","No_Bedrooms","No_Bathrooms","Neighborhood","SubMarket","Borough"
"4183",8728,3095,2,2,"Sunnyside","Northwest Queens","Queens"
"4184",1616,4600,2,1,"Upper East Side","All Upper East Side","Manhattan"
"4185",1671,1950,2,1,"Kew Gardens","Northeast Queens","Queens"
"4186",4869,2500,2,1,"Greenpoint","North Brooklyn","Brooklyn"
"4187",1249,3700,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4188",5249,7450,2,1,"Nolita","All Downtown","Manhattan"
"4189",5111,4625,1,1,"Battery Park City","All Downtown","Manhattan"
"4190",879,4725,1,1,"Flatiron","All Downtown","Manhattan"
"4191",10554,3162,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4192",9373,1450,1,1,"East Flatbush","South Brooklyn","Brooklyn"
"4193",1961,3000,1,1,"Central Harlem","All Upper Manhattan","Manhattan"
"4194",3933,4720,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4195",6854,1375,0,1,"Gravesend","South Brooklyn","Brooklyn"
"4196",3892,4700,1,1,"Chelsea","All Downtown","Manhattan"
"4197",2670,11000,4,3,"Upper West Side","All Upper West Side","Manhattan"
"4198",10929,4300,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"4199",9796,2500,0,1,"Upper East Side","All Upper East Side","Manhattan"
"4200",10456,3495,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4201",9561,3990,1,1,"Financial District","All Downtown","Manhattan"
"4202",6038,4200,1,1,"Flatiron","All Downtown","Manhattan"
"4203",60,4800,2,2,"Carroll Gardens","Northwest Brooklyn","Brooklyn"
"4204",11184,2000,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4205",2476,2100,0,1,"Astoria","Northwest Queens","Queens"
"4206",10512,3600,0,1,"Midtown West","All Midtown","Manhattan"
"4207",1441,2300,1,1,"Kew Gardens","Northeast Queens","Queens"
"4208",10643,2125,2,1,"Sunnyside","Northwest Queens","Queens"
"4209",3455,7000,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4210",387,6000,1,1,"Midtown East","All Midtown","Manhattan"
"4211",7549,2100,2,1,"Sheepshead Bay","South Brooklyn","Brooklyn"
"4212",11203,2850,1,1,"Midtown","All Midtown","Manhattan"
"4213",2123,7800,2,2,"Central Park South","All Midtown","Manhattan"
"4214",8758,10000,3,2,"Tribeca","All Downtown","Manhattan"
"4215",2737,4300,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4216",2451,15750,4,3,"Upper West Side","All Upper West Side","Manhattan"
"4217",10532,1875,0,1,"Carroll Gardens","Northwest Brooklyn","Brooklyn"
"4218",3870,12500,3,3,"Midtown South","All Midtown","Manhattan"
"4219",10799,5000,1,1,"Midtown","All Midtown","Manhattan"
"4220",10197,2100,0,1,"Upper East Side","All Upper East Side","Manhattan"
"4221",9716,2900,1,1,"Midtown West","All Midtown","Manhattan"
"4222",2003,3099,3,2,"Bushwick","East Brooklyn","Brooklyn"
"4223",2622,2895,0,1,"Midtown East","All Midtown","Manhattan"
"4224",4882,3450,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4225",7310,9400,3,3,"Midtown East","All Midtown","Manhattan"
"4226",6091,1950,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4227",4431,3942,2,2,"Clinton Hill","Northwest Brooklyn","Brooklyn"
"4228",3188,2050,1,1,"Chinatown","All Downtown","Manhattan"
"4229",10464,2895,3,1,"Long Island City","Northwest Queens","Queens"
"4230",1390,3500,2,2,"East Village","All Downtown","Manhattan"
"4231",1950,3100,0,1,"Financial District","All Downtown","Manhattan"
"4232",6966,7995,2,2,"West Village","All Downtown","Manhattan"
"4233",6852,3800,1,1,"Chelsea","All Downtown","Manhattan"
"4234",11148,4269,2,1,"Upper West Side","All Upper West Side","Manhattan"
"4235",187,2765,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"4236",6798,1975,1,1,"Rego Park","Central Queens","Queens"
"4237",9569,3100,2,1,"Upper West Side","All Upper West Side","Manhattan"
"4238",9964,2400,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"4239",11261,2850,0,1,"Greenwich Village","All Downtown","Manhattan"
"4240",3179,4895,2,2,"Upper East Side","All Upper East Side","Manhattan"
"4241",10657,2400,2,1,"Windsor Terrace","Prospect Park","Brooklyn"
"4242",2456,3600,1,1,"Financial District","All Downtown","Manhattan"
"4243",228,3100,0,1,"Upper West Side","All Upper West Side","Manhattan"
"4244",3795,3300,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4245",2664,2900,0,1,"Midtown West","All Midtown","Manhattan"
"4246",3268,2375,1,1,"Astoria","Northwest Queens","Queens"
"4247",6157,3575,1,1,"Midtown East","All Midtown","Manhattan"
"4248",3900,3080,1,1,"Brooklyn Heights","Northwest Brooklyn","Brooklyn"
"4249",9754,2500,1.5,1,"Boerum Hill","Northwest Brooklyn","Brooklyn"
"4250",7279,3300,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4251",4286,2600,0,1,"Upper East Side","All Upper East Side","Manhattan"
"4252",4095,6995,3,2,"Central Harlem","All Upper Manhattan","Manhattan"
"4253",10112,1795,1,1,"Brighton Beach","South Brooklyn","Brooklyn"
"4254",6617,2395,3,1,"Bushwick","East Brooklyn","Brooklyn"
"4255",4747,5400,1,1,"Tribeca","All Downtown","Manhattan"
"4256",10252,8500,3,3,"Upper East Side","All Upper East Side","Manhattan"
"4257",10759,2725,0,1,"Midtown","All Midtown","Manhattan"
"4258",440,5000,1,1,"Greenwich Village","All Downtown","Manhattan"
"4259",275,9900,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4260",10391,1950,0,1,"Upper East Side","All Upper East Side","Manhattan"
"4261",707,3200,1,1,"Midtown West","All Midtown","Manhattan"
"4262",8932,1695,1,1,"Forest Hills","Central Queens","Queens"
"4263",1226,7100,1,1,"Tribeca","All Downtown","Manhattan"
"4264",5819,3450,1,1,"Financial District","All Downtown","Manhattan"
"4265",4728,7000,1,1,"Flatiron","All Downtown","Manhattan"
"4266",7167,4300,1,1,"Midtown East","All Midtown","Manhattan"
"4267",6190,3995,1.5,1,"Upper East Side","All Upper East Side","Manhattan"
"4268",10361,6189,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4269",2063,2750,2,1,"Upper East Side","All Upper East Side","Manhattan"
"4270",7884,3295,0,1,"Midtown","All Midtown","Manhattan"
"4271",113,4595,2,2,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"4272",10726,3665,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4273",842,5600,1,1,"Midtown","All Midtown","Manhattan"
"4274",1580,11500,3,2,"Chelsea","All Downtown","Manhattan"
"4275",10913,2400,1,1,"Forest Hills","Central Queens","Queens"
"4276",7607,3700,0,1,"Chelsea","All Downtown","Manhattan"
"4277",2384,11500,3,3,"Battery Park City","All Downtown","Manhattan"
"4278",1116,4000,1,1,"Gramercy Park","All Downtown","Manhattan"
"4279",5477,2299,2,1,"Oakland Gardens","Northeast Queens","Queens"
"4280",8326,1950,1,1,"Jackson Heights","Central Queens","Queens"
"4281",9570,3100,2,1,"Upper West Side","All Upper West Side","Manhattan"
"4282",8034,1795,1.5,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"4283",495,4500,1,1,"Midtown East","All Midtown","Manhattan"
"4284",6454,3200,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4285",9056,3000,2,1,"Clinton Hill","Northwest Brooklyn","Brooklyn"
"4286",8429,10000,2,2,"Flatiron","All Downtown","Manhattan"
"4287",7842,2585,0,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"4288",11282,6850,2,2,"Nolita","All Downtown","Manhattan"
"4289",2899,2650,0,1,"Upper West Side","All Upper West Side","Manhattan"
"4290",3184,3850,1,1,"Flatiron","All Downtown","Manhattan"
"4291",243,12500,3,3,"Chelsea","All Downtown","Manhattan"
"4292",4583,2650,0,1,"Midtown West","All Midtown","Manhattan"
"4293",2654,3300,1,1,"Midtown East","All Midtown","Manhattan"
"4294",1104,2950,0,1,"Midtown South","All Midtown","Manhattan"
"4295",525,3495,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"4296",754,2695,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"4297",3485,3480,2,2,"East Harlem","All Upper Manhattan","Manhattan"
"4298",1663,4167,1,2,"Upper East Side","All Upper East Side","Manhattan"
"4299",8001,4550,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4300",6722,15000,3,3,"Midtown East","All Midtown","Manhattan"
"4301",7941,2975,2,2,"Rego Park","Central Queens","Queens"
"4302",4969,3050,0,1,"Financial District","All Downtown","Manhattan"
"4303",7259,3600,1,1,"Midtown East","All Midtown","Manhattan"
"4304",8593,4300,0,1,"Tribeca","All Downtown","Manhattan"
"4305",746,2763,0,1,"Financial District","All Downtown","Manhattan"
"4306",5431,5250,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4307",11292,4500,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4308",4890,2600,1,1,"Long Island City","Northwest Queens","Queens"
"4309",4370,7999,2,2,"Tribeca","All Downtown","Manhattan"
"4310",8665,4442,1,1,"Chelsea","All Downtown","Manhattan"
"4311",607,8000,1,2,"Midtown","All Midtown","Manhattan"
"4312",6691,4700,2,2,"Midtown East","All Midtown","Manhattan"
"4313",7305,2000,1,1,"Astoria","Northwest Queens","Queens"
"4314",9000,7250,1,1,"Greenwich Village","All Downtown","Manhattan"
"4315",10268,9500,3,3,"Battery Park City","All Downtown","Manhattan"
"4316",8975,1925,0,1,"Upper West Side","All Upper West Side","Manhattan"
"4317",8635,9167,2,2,"Chelsea","All Downtown","Manhattan"
"4318",8765,2500,0,1,"Upper East Side","All Upper East Side","Manhattan"
"4319",9936,3195,1,1,"Midtown West","All Midtown","Manhattan"
"4320",10652,3350,0,1,"Midtown East","All Midtown","Manhattan"
"4321",6638,3995,1,1,"Midtown East","All Midtown","Manhattan"
"4322",7560,3999,1,1,"Soho","All Downtown","Manhattan"
"4323",6031,3200,1,1,"Fort Greene","Northwest Brooklyn","Brooklyn"
"4324",3871,3950,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4325",7676,5695,2,2,"Tribeca","All Downtown","Manhattan"
"4326",6418,3820,1,1,"Midtown East","All Midtown","Manhattan"
"4327",5728,3753,0,1,"Chelsea","All Downtown","Manhattan"
"4328",4432,1875,2,1,"Brighton Beach","South Brooklyn","Brooklyn"
"4329",9320,2795,2,1,"Upper East Side","All Upper East Side","Manhattan"
"4330",3987,3600,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4331",2080,3100,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"4332",538,3950,2,2,"Long Island City","Northwest Queens","Queens"
"4333",5319,2695,1,1,"East Village","All Downtown","Manhattan"
"4334",6241,7425,1,2,"Tribeca","All Downtown","Manhattan"
"4335",5461,4250,1,1,"West Village","All Downtown","Manhattan"
"4336",412,9900,3,3,"Midtown East","All Midtown","Manhattan"
"4337",8601,4400,1.5,1,"Midtown East","All Midtown","Manhattan"
"4338",1717,2650,1,1,"East Harlem","All Upper Manhattan","Manhattan"
"4339",1054,6295,2,2,"Midtown","All Midtown","Manhattan"
"4340",2720,2930,1,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"4341",11285,14995,2,2,"Greenwich Village","All Downtown","Manhattan"
"4342",7578,12000,4,3,"Upper East Side","All Upper East Side","Manhattan"
"4343",9239,2800,1,1,"Midtown East","All Midtown","Manhattan"
"4344",1340,5300,2,2,"Battery Park City","All Downtown","Manhattan"
"4345",5866,4250,2,2,"Greenpoint","North Brooklyn","Brooklyn"
"4346",3326,2965,0,1,"Upper West Side","All Upper West Side","Manhattan"
"4347",1592,6500,1,1,"Chelsea","All Downtown","Manhattan"
"4348",9271,3100,1,1,"Greenpoint","North Brooklyn","Brooklyn"
"4349",6347,1650,0,1,"Sunnyside","Northwest Queens","Queens"
"4350",3334,3000,0,1,"Midtown East","All Midtown","Manhattan"
"4351",6913,1400,1,1,"Flatbush","South Brooklyn","Brooklyn"
"4352",1077,4250,1,1,"Financial District","All Downtown","Manhattan"
"4353",3562,4600,1,1,"East Village","All Downtown","Manhattan"
"4354",2353,3300,2,1,"Upper East Side","All Upper East Side","Manhattan"
"4355",9023,3375,2,1,"Upper West Side","All Upper West Side","Manhattan"
"4356",10462,3499,1,1,"Midtown West","All Midtown","Manhattan"
"4357",7742,9750,2,2,"Flatiron","All Downtown","Manhattan"
"4358",4880,1650,0,1,"Clinton Hill","Northwest Brooklyn","Brooklyn"
"4359",10123,2625,0,1,"Midtown South","All Midtown","Manhattan"
"4360",9300,5400,1,1,"Battery Park City","All Downtown","Manhattan"
"4361",2090,6900,2,2,"Battery Park City","All Downtown","Manhattan"
"4362",7921,2700,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4363",1644,3000,3,2,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"4364",10145,4745,1,1,"Flatiron","All Downtown","Manhattan"
"4365",11204,2383,2,1,"Coney Island","South Brooklyn","Brooklyn"
"4366",7653,2595,1,1,"East Village","All Downtown","Manhattan"
"4367",10585,2769,3,1,"Flatbush","South Brooklyn","Brooklyn"
"4368",5176,4750,2,2,"Flatiron","All Downtown","Manhattan"
"4369",11195,2764,1,1,"Prospect Park South","Prospect Park","Brooklyn"
"4370",7904,3775,1,1,"Midtown","All Midtown","Manhattan"
"4371",2340,5000,1,1,"Midtown East","All Midtown","Manhattan"
"4372",8841,3808,0,1,"Flatiron","All Downtown","Manhattan"
"4373",9376,5200,3,2,"Midtown East","All Midtown","Manhattan"
"4374",9290,6100,1,1,"Flatiron","All Downtown","Manhattan"
"4375",9202,3500,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4376",492,7750,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4377",11185,3850,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4378",1106,6650,3,2,"Midtown West","All Midtown","Manhattan"
"4379",1185,2550,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"4380",3123,3300,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4381",2153,5600,1,1,"Midtown South","All Midtown","Manhattan"
"4382",7997,3300,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4383",11054,2658,0,1,"Williamsburg","North Brooklyn","Brooklyn"
"4384",9696,2800,0,1,"Financial District","All Downtown","Manhattan"
"4385",149,6000,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4386",10014,2700,1,1,"Midtown East","All Midtown","Manhattan"
"4387",6550,6250,1,1,"Flatiron","All Downtown","Manhattan"
"4388",5446,4200,2,2,"Park Slope","Prospect Park","Brooklyn"
"4389",7866,2800,3,1,"Ocean Parkway","South Brooklyn","Brooklyn"
"4390",8150,2895,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4391",6036,1800,2,2,"East New York","East Brooklyn","Brooklyn"
"4392",818,4500,2,2,"Midtown East","All Midtown","Manhattan"
"4393",2865,2735,2,1,"Bushwick","East Brooklyn","Brooklyn"
"4394",1775,13000,2,2,"Upper East Side","All Upper East Side","Manhattan"
"4395",9943,5500,2,2,"Chelsea","All Downtown","Manhattan"
"4396",450,3750,1,1,"Midtown East","All Midtown","Manhattan"
"4397",4608,15000,4,3,"Soho","All Downtown","Manhattan"
"4398",6283,2800,1,1,"Crown Heights","East Brooklyn","Brooklyn"
"4399",4751,4150,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4400",3438,1850,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"4401",10751,2750,0,1,"Greenwich Village","All Downtown","Manhattan"
"4402",5603,1995,2,1,"Forest Hills","Central Queens","Queens"
"4403",10020,1550,1,1,"Rego Park","Central Queens","Queens"
"4404",7675,3140,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4405",10713,4500,2,1,"Chelsea","All Downtown","Manhattan"
"4406",213,3200,3,1,"Crown Heights","East Brooklyn","Brooklyn"
"4407",4930,4700,1,1,"Midtown East","All Midtown","Manhattan"
"4408",5805,2775,0,1,"Financial District","All Downtown","Manhattan"
"4409",5373,3100,0,1,"Midtown West","All Midtown","Manhattan"
"4410",6667,5740,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4411",7679,4295,1,1,"Chelsea","All Downtown","Manhattan"
"4412",9989,3360,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4413",2759,4200,1,1,"Midtown South","All Midtown","Manhattan"
"4414",8577,2595,0.5,1,"Financial District","All Downtown","Manhattan"
"4415",1247,2400,1,1,"Midtown West","All Midtown","Manhattan"
"4416",9953,4300,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4417",6415,6040,1,1,"Chelsea","All Downtown","Manhattan"
"4418",3180,2975,0,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"4419",5559,1846,0,1,"Flatbush","South Brooklyn","Brooklyn"
"4420",4185,3850,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"4421",6992,4350,3,1,"Williamsburg","North Brooklyn","Brooklyn"
"4422",433,3050,4,2,"Flatbush","South Brooklyn","Brooklyn"
"4423",1785,4900,2,2,"Williamsburg","North Brooklyn","Brooklyn"
"4424",3954,9900,2,2,"Chelsea","All Downtown","Manhattan"
"4425",6308,2600,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"4426",9488,2800,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4427",7564,6995,1,1,"Soho","All Downtown","Manhattan"
"4428",3461,3100,1,2,"Williamsburg","North Brooklyn","Brooklyn"
"4429",9247,4450,3,1,"Gramercy Park","All Downtown","Manhattan"
"4430",8569,6700,3,2,"Midtown West","All Midtown","Manhattan"
"4431",6927,11500,3,3,"Midtown","All Midtown","Manhattan"
"4432",10681,18000,3,2,"Soho","All Downtown","Manhattan"
"4433",11283,7900,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4434",7888,3500,1,1,"Lower East Side","All Downtown","Manhattan"
"4435",1229,2395,0,1,"Midtown East","All Midtown","Manhattan"
"4436",8724,3970,1,1,"Chelsea","All Downtown","Manhattan"
"4437",7689,1900,1,1,"Rego Park","Central Queens","Queens"
"4438",1977,3133,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4439",127,2600,0,1,"Upper East Side","All Upper East Side","Manhattan"
"4440",5309,2975,1,1,"Midtown South","All Midtown","Manhattan"
"4441",6713,2150,1,1,"Forest Hills","Central Queens","Queens"
"4442",2026,12000,1,2,"Midtown South","All Midtown","Manhattan"
"4443",8619,6018,2,2,"Upper East Side","All Upper East Side","Manhattan"
"4444",11065,2650,0,1,"Midtown East","All Midtown","Manhattan"
"4445",5065,2680,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4446",8820,2995,1,1,"East Village","All Downtown","Manhattan"
"4447",5455,8000,2,3,"Flatiron","All Downtown","Manhattan"
"4448",2258,2850,3,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"4449",2513,3200,2,1,"Upper West Side","All Upper West Side","Manhattan"
"4450",6289,2450,2,2,"Sunset Park","South Brooklyn","Brooklyn"
"4451",6578,6850,3,2,"Williamsburg","North Brooklyn","Brooklyn"
"4452",2663,2200,1,1,"Astoria","Northwest Queens","Queens"
"4453",8411,2000,2,1,"Crown Heights","East Brooklyn","Brooklyn"
"4454",7174,1550,1,1,"Crown Heights","East Brooklyn","Brooklyn"
"4455",3564,1425,0,1,"Central Harlem","All Upper Manhattan","Manhattan"
"4456",1925,16000,3,3,"Upper East Side","All Upper East Side","Manhattan"
"4457",10280,2200,1,1,"Williamsburg","North Brooklyn","Brooklyn"
"4458",9085,3800,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4459",10048,6000,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4460",7251,4900,3,1,"East Village","All Downtown","Manhattan"
"4461",10389,3200,1,1,"Midtown West","All Midtown","Manhattan"
"4462",2757,3525,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4463",3246,3650,0,1,"Chelsea","All Downtown","Manhattan"
"4464",3675,13000,3,3,"Battery Park City","All Downtown","Manhattan"
"4465",11013,3770,0,1,"Chelsea","All Downtown","Manhattan"
"4466",6885,2695,0,1,"Midtown","All Midtown","Manhattan"
"4467",8129,17000,3,2,"Lower East Side","All Downtown","Manhattan"
"4468",3052,3500,0,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"4469",3596,5495,2,2,"Midtown","All Midtown","Manhattan"
"4470",3434,4000,0,1,"Brooklyn Heights","Northwest Brooklyn","Brooklyn"
"4471",3891,3215,1,1,"Midtown West","All Midtown","Manhattan"
"4472",1840,3355,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4473",3060,8800,3,3,"Upper East Side","All Upper East Side","Manhattan"
"4474",5388,3500,4,3,"Forest Hills","Central Queens","Queens"
"4475",2270,6179,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4476",5702,3275,1,1,"Long Island City","Northwest Queens","Queens"
"4477",11331,3460,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4478",5785,4600,2,2,"Boerum Hill","Northwest Brooklyn","Brooklyn"
"4479",5238,2400,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4480",8832,4350,2,2,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"4481",8748,4250,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4482",8621,2625,0.5,1,"Financial District","All Downtown","Manhattan"
"4483",1856,3950,0,1,"West Village","All Downtown","Manhattan"
"4484",5970,2999,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"4485",10423,3011,1,0,"Financial District","All Downtown","Manhattan"
"4486",2642,5000,1,1,"Flatiron","All Downtown","Manhattan"
"4487",3159,3700,1,1,"Midtown East","All Midtown","Manhattan"
"4488",6048,2790,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4489",7673,6873,2,2,"Flatiron","All Downtown","Manhattan"
"4490",1638,8500,2,2,"Soho","All Downtown","Manhattan"
"4491",242,7650,2,2,"Midtown","All Midtown","Manhattan"
"4492",3012,2600,2,1,"Upper West Side","All Upper West Side","Manhattan"
"4493",8683,2600,2,1,"Astoria","Northwest Queens","Queens"
"4494",7005,3450,0,1,"Midtown South","All Midtown","Manhattan"
"4495",6370,4400,2,2,"Upper East Side","All Upper East Side","Manhattan"
"4496",2772,2900,0,1,"Midtown","All Midtown","Manhattan"
"4497",6281,2400,1,1,"Clinton Hill","Northwest Brooklyn","Brooklyn"
"4498",1692,3700,2,1,"Upper East Side","All Upper East Side","Manhattan"
"4499",3962,3500,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4500",8371,2900,0,1,"Midtown East","All Midtown","Manhattan"
"4501",3966,2500,3,1,"Jackson Heights","Central Queens","Queens"
"4502",4084,3000,1,1,"Boerum Hill","Northwest Brooklyn","Brooklyn"
"4503",9505,1750,1,1,"Sunnyside","Northwest Queens","Queens"
"4504",8477,1925,1,1,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"4505",9733,1925,0,1,"Lower East Side","All Downtown","Manhattan"
"4506",5926,4500,1,1,"Chelsea","All Downtown","Manhattan"
"4507",2475,4745,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4508",4255,3700,1,1,"Soho","All Downtown","Manhattan"
"4509",7772,2700,2,1,"Washington Heights","All Upper Manhattan","Manhattan"
"4510",7214,2400,1,1,"Carroll Gardens","Northwest Brooklyn","Brooklyn"
"4511",8192,2700,2,1,"Astoria","Northwest Queens","Queens"
"4512",9735,2700,2,1,"Greenpoint","North Brooklyn","Brooklyn"
"4513",376,3399,1,1,"Financial District","All Downtown","Manhattan"
"4514",6350,6950,2,2,"Flatiron","All Downtown","Manhattan"
"4515",10540,1585,1,1,"Woodside","Central Queens","Queens"
"4516",7632,4362,1,1,"Flatiron","All Downtown","Manhattan"
"4517",8533,3300,2,1,"Upper East Side","All Upper East Side","Manhattan"
"4518",3647,4395,2,2,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"4519",9422,2050,1,1,"Midtown West","All Midtown","Manhattan"
"4520",11112,5200,4,2,"Central Harlem","All Upper Manhattan","Manhattan"
"4521",6618,2995,2,1,"Bushwick","East Brooklyn","Brooklyn"
"4522",10982,4000,2,1,"Upper West Side","All Upper West Side","Manhattan"
"4523",6030,13900,3,2,"Chelsea","All Downtown","Manhattan"
"4524",9155,4300,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4525",8230,3340,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4526",6914,3655,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4527",8107,2295,1,1,"Central Harlem","All Upper Manhattan","Manhattan"
"4528",5891,3500,1,1,"West Village","All Downtown","Manhattan"
"4529",8124,5950,1,1,"Midtown West","All Midtown","Manhattan"
"4530",2543,3650,0,1,"Chelsea","All Downtown","Manhattan"
"4531",10353,4344,1,1,"Chelsea","All Downtown","Manhattan"
"4532",5379,2800,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4533",10132,3295,2,1,"Williamsburg","North Brooklyn","Brooklyn"
"4534",2312,3495,1,1,"Midtown South","All Midtown","Manhattan"
"4535",7496,2700,1,1,"Upper East Side","All Upper East Side","Manhattan"
"4536",4183,5000,1,1,"Midtown East","All Midtown","Manhattan"
"4537",10218,8500,2,2,"Gramercy Park","All Downtown","Manhattan"
"4538",7467,2200,1,1,"Park Slope","Prospect Park","Brooklyn"
"4539",4603,2100,1,1,"Washington Heights","All Upper Manhattan","Manhattan"
"4540",805,6000,2,2,"Midtown East","All Midtown","Manhattan"
"4541",5782,4200,1,1,"Chelsea","All Downtown","Manhattan"
"4542",7677,6395,2,2,"Tribeca","All Downtown","Manhattan"
"4543",4369,3250,0,1,"Chelsea","All Downtown","Manhattan"
"4544",1699,4027,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4545",9168,2850,2,1,"Upper East Side","All Upper East Side","Manhattan"
"4546",1061,8500,2,2,"Upper West Side","All Upper West Side","Manhattan"
"4547",5348,4260,1,1,"Flatiron","All Downtown","Manhattan"
"4548",10525,4009,1,1,"Midtown West","All Midtown","Manhattan"
"4549",4963,6150,2,2,"Midtown South","All Midtown","Manhattan"
"4550",2410,3850,1,1,"Flatiron","All Downtown","Manhattan"
"4551",6891,4500,1,1,"Midtown West","All Midtown","Manhattan"
"4552",10133,1425,0,1,"Flushing","Northeast Queens","Queens"
"4553",4011,4990,1,1,"Flatiron","All Downtown","Manhattan"
"4554",683,5500,1,2,"Midtown East","All Midtown","Manhattan"
"4555",11190,9000,1,1,"Midtown","All Midtown","Manhattan"
"4556",3883,3800,0,1,"West Village","All Downtown","Manhattan"
"4557",2889,10000,3,2,"Flatiron","All Downtown","Manhattan"
"4558",8907,3350,3,2,"Inwood","All Upper Manhattan","Manhattan"
"4559",5862,4395,4,3,"Bedford-Stuyvesant","East Brooklyn","Brooklyn"
"4560",10761,2500,0.5,1,"Midtown East","All Midtown","Manhattan"
"4561",8060,4055,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4562",1232,3400,1,1,"Upper West Side","All Upper West Side","Manhattan"
"4563",5885,1925,1,1,"Washington Heights","All Upper Manhattan","Manhattan"
"4564",159,3595,1,1,"Downtown Brooklyn","Northwest Brooklyn","Brooklyn"
"4565",5931,7500,2,2,"Midtown","All Midtown","Manhattan"
"4566",4906,2100,0,1,"Greenwich Village","All Downtown","Manhattan"
"4567",4385,4965,1,1,"Midtown South","All Midtown","Manhattan"
"4568",10855,3050,0,1,"Upper East Side","All Upper East Side","Manhattan"
"4569",10753,10900,2,2,"Soho","All Downtown","Manhattan"
"4570",4512,3229,1,1,"Long Island City","Northwest Queens","Queens"
"4571",4454,2700,1,1,"Greenpoint","North Brooklyn","Brooklyn"
